"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"OTL1BUS","197412","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197413","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197501","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197502","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197503","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197504","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197505","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197506","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197507","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197508","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197509","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197510","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197511","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197512","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197513","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197601","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197602","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197603","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197604","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197605","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197606","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197607","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197608","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197609","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197610","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197611","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197612","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197613","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197701","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197702","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197703","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197704","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197705","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197706","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197707","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197708","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197709","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197710","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197711","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197712","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197713","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197801","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197802","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197803","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197804","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197805","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197806","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197807","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197808","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197809","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197810","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197811","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197812","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197813","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197901","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197902","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197903","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197904","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197905","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197906","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197907","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197908","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197909","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197910","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197911","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197912","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","197913","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198001","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198002","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198003","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198004","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198005","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198006","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198007","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198008","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198009","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198010","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198011","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198012","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198013","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198101","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198102","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198103","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198104","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198105","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198106","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198107","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198108","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198109","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198110","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198111","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198112","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198113","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198201","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198202","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198203","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198204","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198205","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198206","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198207","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198208","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198209","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198210","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198211","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198212","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198213","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198301","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198302","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198303","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198304","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198305","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198306","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198307","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198308","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198309","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198310","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198311","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198312","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198313","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198401","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198402","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198403","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198404","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198405","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198406","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198407","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198408","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198409","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198410","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198411","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198412","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198413","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198501","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198502","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198503","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198504","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198505","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198506","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198507","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198508","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198509","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198510","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198511","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198512","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198513","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198601","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198602","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198603","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198604","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198605","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198606","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198607","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198608","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198609","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198610","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198611","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198612","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198613","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198701","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198702","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198703","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198704","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198705","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198706","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198707","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198708","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198709","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198710","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198711","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198712","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198713","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198801","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198802","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198803","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198804","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198805","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198806","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198807","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198808","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198809","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198810","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198811","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198812","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198813","Not Available","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198901","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198902","0.158","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198903","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198904","0.169","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198905","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198906","0.169","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198907","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198908","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198909","0.169","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198910","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198911","0.169","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198912","0.175","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","198913","2.061","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199001","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199002","0.006","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199003","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199004","0.006","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199005","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199006","0.006","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199007","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199008","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199009","0.006","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199010","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199011","0.006","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199012","0.007","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199013","0.078","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199101","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199102","0.272","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199103","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199104","0.292","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199105","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199106","0.292","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199107","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199108","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199109","0.292","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199110","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199111","0.292","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199112","0.302","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199113","3.55","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199201","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199202","0.273","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199203","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199204","0.282","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199205","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199206","0.282","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199207","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199208","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199209","0.282","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199210","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199211","0.282","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199212","0.291","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199213","3.441","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199301","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199302","0.223","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199303","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199304","0.239","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199305","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199306","0.239","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199307","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199308","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199309","0.239","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199310","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199311","0.239","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199312","0.247","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199313","2.908","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199401","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199402","0.145","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199403","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199404","0.156","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199405","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199406","0.156","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199407","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199408","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199409","0.156","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199410","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199411","0.156","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199412","0.161","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199413","1.892","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199501","0.171","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199502","0.155","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199503","0.171","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199504","0.166","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199505","0.171","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199506","0.166","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199507","0.171","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
"OTL1BUS","199508","0.171","11","Other Consumption for Electricity Generation, Electric Power Sector","Trillion Btu"
